timestamp,open,high,low,close,volume
2025-02-05 15:22:00,98158.8,98267.8,98158.8,98267.8,0.11218504
2025-02-05 15:23:00,98278.1,98390.3,98278.1,98390.3,0.00169733
2025-02-05 15:24:00,98390.3,98390.3,98390.3,98390.3,0.0
2025-02-05 15:25:00,98390.3,98390.3,98390.3,98390.3,0.0
2025-02-05 15:26:00,98404.3,98404.3,98404.3,98404.3,5.006e-05
2025-02-05 15:27:00,98404.3,98404.3,98404.3,98404.3,0.0001575
2025-02-05 15:28:00,98459.4,98459.4,98426.6,98426.6,0.0019447
2025-02-05 15:29:00,98430.7,98431.6,98425.1,98431.6,0.02230378
2025-02-05 15:30:00,98462.6,98506.2,98400.6,98400.6,0.14968778
2025-02-05 15:31:00,98400.5,98400.5,98237.4,98237.4,0.10934421
2025-02-05 15:32:00,98149.8,98149.8,98149.8,98149.8,0.02989
2025-02-05 15:33:00,98332.9,98332.9,98280.9,98281.9,0.01392789
2025-02-05 15:34:00,98290.3,98302.5,98280.9,98302.5,0.00201967
2025-02-05 15:35:00,98319.5,98343.4,98319.5,98343.4,0.00075676
2025-02-05 15:36:00,98342.0,98342.0,98264.3,98264.3,0.00084902
2025-02-05 15:37:00,98213.5,98218.1,98177.8,98177.8,0.00847533
2025-02-05 15:38:00,98150.0,98150.0,98068.4,98125.3,0.01089658
2025-02-05 15:39:00,98112.1,98112.1,98112.1,98112.1,0.01
2025-02-05 15:40:00,98137.7,98137.7,98079.2,98079.2,0.00223641
2025-02-05 15:41:00,98079.4,98079.4,98079.4,98079.4,0.00028448
2025-02-05 15:42:00,98165.9,98211.1,98165.9,98211.1,0.00100965
2025-02-05 15:43:00,98211.1,98211.1,98211.1,98211.1,0.0
2025-02-05 15:44:00,98211.1,98211.1,98211.1,98211.1,0.0
2025-02-05 15:45:00,98013.1,98013.1,97983.2,97983.2,0.00468475
2025-02-05 15:46:00,97983.3,98044.3,97983.3,98044.3,0.000491
2025-02-05 15:47:00,98041.0,98041.0,97983.2,97983.2,0.00726399
2025-02-05 15:48:00,98058.8,98064.2,98058.8,98064.2,0.00179862
2025-02-05 15:49:00,98112.7,98112.7,98112.7,98112.7,0.00012733
2025-02-05 15:50:00,98112.7,98112.7,98112.7,98112.7,0.0
2025-02-05 15:51:00,97979.7,98057.3,97979.7,98057.3,0.02619497
2025-02-05 15:52:00,98057.3,98057.3,98057.3,98057.3,0.0
2025-02-05 15:53:00,98145.8,98145.8,98145.8,98145.8,0.00958029
2025-02-05 15:54:00,98166.3,98172.0,98112.5,98112.5,0.23304967
2025-02-05 15:55:00,98130.6,98130.6,98121.3,98121.3,0.34276575
2025-02-05 15:56:00,98115.6,98115.6,98115.6,98115.6,0.0007288
2025-02-05 15:57:00,98115.6,98115.6,98115.6,98115.6,0.0
2025-02-05 15:58:00,98115.6,98115.6,98115.6,98115.6,0.0
2025-02-05 15:59:00,98058.6,98058.6,98058.5,98058.5,0.01394074
2025-02-05 16:00:00,98058.6,98070.8,98058.5,98070.8,0.0411984
2025-02-05 16:01:00,98028.4,98037.7,98020.7,98037.7,0.0474342
2025-02-05 16:02:00,98037.7,98037.7,98037.7,98037.7,0.0
2025-02-05 16:03:00,98052.6,98058.5,98052.6,98058.5,0.00047824
2025-02-05 16:04:00,98105.4,98105.4,97993.5,97993.5,0.00924026
2025-02-05 16:05:00,97978.1,97978.1,97819.7,97819.7,0.04496983
2025-02-05 16:06:00,97862.2,97862.3,97862.2,97862.3,0.020543
2025-02-05 16:07:00,97809.9,97809.9,97809.9,97809.9,0.0055905
2025-02-05 16:08:00,97809.8,97809.8,97657.4,97691.0,0.08141307
2025-02-05 16:09:00,97820.2,97820.2,97820.2,97820.2,0.00073715
2025-02-05 16:10:00,97754.2,97754.2,97754.2,97754.2,0.0146
2025-02-05 16:11:00,97821.8,97827.7,97821.8,97827.7,0.0306
2025-02-05 16:12:00,97784.8,97784.8,97784.8,97784.8,0.01331437
2025-02-05 16:13:00,97694.5,97694.5,97644.7,97644.7,0.01562713
2025-02-05 16:14:00,97648.5,97648.5,97648.5,97648.5,0.0153
2025-02-05 16:15:00,97685.6,97748.7,97685.6,97748.7,0.01591382
2025-02-05 16:16:00,97644.6,97644.6,97549.2,97549.2,0.02482028
2025-02-05 16:17:00,97512.6,97512.6,97425.4,97425.4,0.07656502
2025-02-05 16:18:00,97401.9,97401.9,97319.6,97319.6,0.08705401
2025-02-05 16:19:00,97450.6,97455.4,97450.6,97455.4,0.00578207
2025-02-05 16:20:00,97431.2,97504.3,97431.2,97504.3,0.05433396
2025-02-05 16:21:00,97577.9,97587.9,97577.9,97586.3,0.00168077
2025-02-05 16:22:00,97532.5,97532.5,97409.7,97508.1,0.01825612
2025-02-05 16:23:00,97488.8,97488.8,97488.8,97488.8,0.0151
2025-02-05 16:24:00,97512.5,97512.7,97492.8,97512.7,0.0151101
2025-02-05 16:25:00,97536.9,97536.9,97536.9,97536.9,0.01755288
2025-02-05 16:26:00,97537.0,97654.0,97537.0,97617.9,0.02701142
2025-02-05 16:27:00,97561.7,97582.9,97561.7,97582.9,0.01532055
2025-02-05 16:28:00,97640.8,97692.3,97640.8,97692.3,0.03868333
2025-02-05 16:29:00,97676.6,97749.3,97676.6,97749.3,0.03042807
2025-02-05 16:30:00,97754.2,97808.9,97754.2,97774.8,0.00806373
2025-02-05 16:31:00,97864.5,97867.5,97802.9,97802.9,0.0166668
2025-02-05 16:32:00,97832.7,97832.7,97719.9,97729.9,0.0554352
2025-02-05 16:33:00,97655.1,97669.6,97655.1,97664.2,0.119
2025-02-05 16:34:00,97579.5,97579.5,97579.5,97579.5,0.0013528
2025-02-05 16:35:00,97641.6,97694.4,97627.6,97694.4,0.00253054
2025-02-05 16:36:00,97694.4,97771.4,97694.4,97771.4,0.0066624
2025-02-05 16:37:00,97741.7,97741.7,97741.7,97741.7,0.0149
2025-02-05 16:38:00,97741.7,97741.7,97741.7,97741.7,0.0
2025-02-05 16:39:00,97577.9,97588.1,97527.8,97588.1,1.56368583
2025-02-05 16:40:00,97588.1,97588.1,97588.1,97588.1,0.0
2025-02-05 16:41:00,97560.8,97605.0,97560.8,97592.3,0.0153562
2025-02-05 16:42:00,97592.9,97592.9,97592.9,97592.9,0.0025
2025-02-05 16:43:00,97650.4,97650.4,97650.4,97650.4,0.04628376
2025-02-05 16:44:00,97645.4,97650.4,97645.4,97650.4,0.75985485
2025-02-05 16:45:00,97583.3,97648.4,97583.3,97648.4,0.5375
2025-02-05 16:46:00,97648.5,97650.5,97648.5,97650.5,0.02093897
2025-02-05 16:47:00,97716.2,97754.2,97716.2,97754.2,0.00045841
2025-02-05 16:48:00,97790.2,97796.9,97759.5,97759.5,0.01199867
2025-02-05 16:49:00,97773.4,97886.0,97773.4,97886.0,0.50127201
2025-02-05 16:50:00,97886.0,98092.3,97886.0,98092.2,0.05802303
2025-02-05 16:51:00,98092.3,98187.3,98092.3,98187.3,0.02648711
2025-02-05 16:52:00,98187.3,98187.3,98187.3,98187.3,0.0
2025-02-05 16:53:00,98165.7,98165.7,98165.7,98165.7,0.0238
2025-02-05 16:54:00,98093.3,98101.0,98093.3,98098.8,0.46897691
2025-02-05 16:55:00,98098.8,98098.8,98098.8,98098.8,0.0
2025-02-05 16:56:00,98137.9,98137.9,98137.9,98137.9,0.00515013
2025-02-05 16:57:00,98098.8,98098.8,98021.0,98026.7,0.15298858
2025-02-05 16:58:00,98083.8,98083.8,98027.2,98027.2,0.03340454
2025-02-05 16:59:00,97968.7,97983.9,97968.7,97977.0,0.01690056
2025-02-05 17:00:00,97975.1,98011.7,97975.1,98011.7,0.00080133
2025-02-05 17:01:00,98011.7,98054.5,98011.7,98054.5,0.00062895
2025-02-05 17:02:00,98087.7,98092.2,98042.3,98086.2,0.48942567
2025-02-05 17:03:00,98085.9,98123.5,98085.9,98104.9,0.7688494
2025-02-05 17:04:00,98104.9,98104.9,98104.9,98104.9,0.0
2025-02-05 17:05:00,98104.9,98104.9,98104.9,98104.9,0.0
2025-02-05 17:06:00,98163.9,98163.9,98163.9,98163.9,0.78775463
2025-02-05 17:07:00,98135.4,98135.4,98113.0,98113.0,0.00614469
2025-02-05 17:08:00,98108.6,98164.0,98088.2,98164.0,1.41332713
2025-02-05 17:09:00,98198.8,98217.7,98198.8,98217.7,0.00294073
2025-02-05 17:10:00,98218.9,98218.9,98218.8,98218.8,0.11020286
2025-02-05 17:11:00,98218.8,98218.8,98218.8,98218.8,0.0
2025-02-05 17:12:00,98218.8,98218.8,98140.4,98140.4,0.00058942
2025-02-05 17:13:00,98127.8,98127.8,98127.8,98127.8,0.0005134
2025-02-05 17:14:00,98127.8,98127.8,98127.8,98127.8,0.0
2025-02-05 17:15:00,98085.8,98085.8,97930.8,97930.8,0.00241586
2025-02-05 17:16:00,97909.0,97909.0,97724.9,97724.9,0.03083442
2025-02-05 17:17:00,97698.9,97751.5,97698.9,97748.2,0.01118004
2025-02-05 17:18:00,97723.8,97723.8,97708.0,97708.0,0.1546362
2025-02-05 17:19:00,97650.4,97650.4,97579.8,97579.8,0.06119179
2025-02-05 17:20:00,97579.7,97579.7,97504.8,97504.8,0.33509318
2025-02-05 17:21:00,97500.0,97500.0,97500.0,97500.0,0.0001963
2025-02-05 17:22:00,97502.7,97502.7,97484.9,97484.9,0.00074633
2025-02-05 17:23:00,97515.6,97515.6,97515.6,97515.6,0.00059652
2025-02-05 17:24:00,97570.6,97598.8,97570.6,97570.6,0.15450163
2025-02-05 17:25:00,97478.9,97478.9,97451.8,97451.8,1.307106
2025-02-05 17:26:00,97486.2,97486.2,97486.2,97486.2,0.000683
2025-02-05 17:27:00,97610.7,97610.7,97610.7,97610.7,0.00101423
2025-02-05 17:28:00,97610.7,97610.7,97610.7,97610.7,0.0
2025-02-05 17:29:00,97610.7,97610.7,97610.7,97610.7,0.0
2025-02-05 17:30:00,97624.8,97658.8,97624.8,97658.8,0.00139861
2025-02-05 17:31:00,97625.7,97640.2,97625.7,97640.2,0.02702454
2025-02-05 17:32:00,97652.7,97652.7,97614.9,97614.9,0.0521068
2025-02-05 17:33:00,97614.9,97614.9,97614.9,97614.9,0.0
2025-02-05 17:34:00,97486.1,97486.1,97450.1,97450.1,0.00334216
2025-02-05 17:35:00,97501.4,97501.4,97450.0,97450.0,0.06920793
2025-02-05 17:36:00,97660.7,97660.7,97660.7,97660.7,0.00164058
2025-02-05 17:37:00,97681.9,97681.9,97681.9,97681.9,0.00035303
2025-02-05 17:38:00,97694.1,97694.1,97694.1,97694.1,0.00279204
2025-02-05 17:39:00,97694.1,97694.1,97694.1,97694.1,0.0
2025-02-05 17:40:00,97694.1,97694.1,97694.1,97694.1,0.0
2025-02-05 17:41:00,97561.0,97561.0,97476.0,97476.0,0.00402354
2025-02-05 17:42:00,97465.9,97465.9,97444.9,97445.0,0.22568746
2025-02-05 17:43:00,97445.0,97445.0,97445.0,97445.0,0.0
2025-02-05 17:44:00,97428.3,97428.3,97428.3,97428.3,0.01064401
2025-02-05 17:45:00,97401.9,97401.9,97401.9,97401.9,7.5e-05
2025-02-05 17:46:00,97468.8,97487.7,97468.8,97487.7,0.01131066
2025-02-05 17:47:00,97498.3,97498.3,97498.3,97498.3,0.00110155
2025-02-05 17:48:00,97577.9,97577.9,97577.9,97577.9,7.5e-05
2025-02-05 17:49:00,97572.1,97578.8,97572.1,97578.8,0.23059201
2025-02-05 17:50:00,97506.7,97506.7,97498.3,97498.3,0.01068858
2025-02-05 17:51:00,97498.2,97498.2,97498.2,97498.2,0.71991793
2025-02-05 17:52:00,97469.2,97469.2,97469.2,97469.2,0.00513182
2025-02-05 17:53:00,97469.2,97469.2,97469.2,97469.2,0.0
2025-02-05 17:54:00,97607.9,97607.9,97607.9,97607.9,0.00034306
2025-02-05 17:55:00,97636.5,97636.5,97636.5,97636.5,0.00013775
2025-02-05 17:56:00,97611.9,97630.2,97611.9,97630.2,0.04015132
2025-02-05 17:57:00,97623.9,97623.9,97623.9,97623.9,0.00202803
2025-02-05 17:58:00,97623.9,97623.9,97623.9,97623.9,0.0
2025-02-05 17:59:00,97569.7,97589.8,97569.7,97589.8,0.16130307
2025-02-05 18:00:00,97549.7,97631.3,97549.7,97631.3,0.03171994
2025-02-05 18:01:00,97679.9,97679.9,97679.9,97679.9,0.00020475
2025-02-05 18:02:00,97684.3,97684.3,97586.6,97586.6,10.0
2025-02-05 18:03:00,97620.1,97620.1,97561.6,97561.6,0.00056792
2025-02-05 18:04:00,97549.6,97549.6,97549.6,97549.6,0.000106
2025-02-05 18:05:00,97549.7,97549.7,97462.4,97462.4,0.14888604
2025-02-05 18:06:00,97494.4,97494.4,97447.3,97447.3,0.04152401
2025-02-05 18:07:00,97463.9,97463.9,97463.9,97463.9,0.00102602
2025-02-05 18:08:00,97587.4,97598.2,97587.4,97598.2,0.00088802
2025-02-05 18:09:00,97604.9,97604.9,97604.9,97604.9,0.10245387
2025-02-05 18:10:00,97604.9,97604.9,97604.9,97604.9,0.0
2025-02-05 18:11:00,97429.3,97429.3,97401.9,97401.9,0.00197744
2025-02-05 18:12:00,97400.0,97400.0,97111.9,97155.2,0.63744179
2025-02-05 18:13:00,97100.0,97100.0,96924.9,96924.9,0.57681961
2025-02-05 18:14:00,96915.9,96926.5,96885.9,96926.5,0.06250643
2025-02-05 18:15:00,96920.3,96920.3,96920.2,96920.3,0.04532086
2025-02-05 18:16:00,97003.3,97003.3,97003.3,97003.3,0.0135392
2025-02-05 18:17:00,97003.3,97003.3,97003.3,97003.3,0.00807735
2025-02-05 18:18:00,97003.3,97003.3,97003.3,97003.3,0.07149996
2025-02-05 18:19:00,97013.3,97013.3,97013.3,97013.3,0.00033425
2025-02-05 18:20:00,97126.5,97126.5,97036.9,97036.9,0.01530914
2025-02-05 18:21:00,97125.4,97125.4,97125.4,97125.4,0.00020612
2025-02-05 18:22:00,97050.0,97050.0,97050.0,97050.0,0.00515198
2025-02-05 18:23:00,96987.2,97004.5,96987.2,97004.5,0.00062101
2025-02-05 18:24:00,96920.3,96920.3,96920.3,96920.3,0.00062189
2025-02-05 18:25:00,96920.2,96920.2,96861.6,96861.6,0.45322821
2025-02-05 18:26:00,96861.6,96861.6,96861.6,96861.6,0.0
2025-02-05 18:27:00,96916.9,96916.9,96916.9,96916.9,0.0020469
2025-02-05 18:28:00,97050.9,97079.2,97050.9,97079.2,0.02048447
2025-02-05 18:29:00,97102.7,97102.7,97102.7,97102.7,0.00308702
2025-02-05 18:30:00,97090.9,97115.5,97090.9,97115.5,0.00112452
2025-02-05 18:31:00,97172.9,97226.3,97172.9,97226.3,0.00039592
2025-02-05 18:32:00,97223.4,97328.9,97217.5,97286.3,0.06917179
2025-02-05 18:33:00,97222.7,97222.7,97203.3,97207.2,0.09265173
2025-02-05 18:34:00,97212.9,97231.3,97186.0,97186.0,0.31302884
2025-02-05 18:35:00,97193.8,97193.8,97193.8,97193.8,0.00913373
2025-02-05 18:36:00,97226.0,97226.1,97226.0,97226.1,1.19217261
2025-02-05 18:37:00,97226.1,97226.1,97226.1,97226.1,0.0
2025-02-05 18:38:00,97292.9,97292.9,97292.9,97292.9,0.00486585
2025-02-05 18:39:00,97240.0,97240.1,97240.0,97240.1,0.00105194
2025-02-05 18:40:00,97278.7,97278.7,97278.7,97278.7,0.00738623
2025-02-05 18:41:00,97278.6,97278.6,97191.3,97191.3,0.00490387
2025-02-05 18:42:00,97051.0,97051.0,96936.2,96936.2,0.05225782
2025-02-05 18:43:00,96972.3,97013.2,96972.3,97013.2,0.00202173
2025-02-05 18:44:00,97019.7,97019.7,97019.7,97019.7,0.00025757
2025-02-05 18:45:00,97007.9,97007.9,97006.6,97007.3,0.0037397
2025-02-05 18:46:00,96933.7,96933.7,96839.7,96839.7,0.00940791
2025-02-05 18:47:00,96832.9,96832.9,96751.0,96751.0,0.08496197
2025-02-05 18:48:00,96751.0,96751.0,96745.1,96745.1,0.42577704
2025-02-05 18:49:00,96741.8,96741.8,96665.5,96675.9,0.13811286
2025-02-05 18:50:00,96739.7,96739.7,96718.6,96718.6,0.00015
2025-02-05 18:51:00,96747.4,96747.4,96747.4,96747.4,0.00326822
2025-02-05 18:52:00,96663.0,96663.0,96573.0,96573.0,0.03300077
2025-02-05 18:53:00,96573.0,96588.6,96531.9,96575.4,0.012205
2025-02-05 18:54:00,96567.9,96600.0,96562.9,96600.0,0.00283128
2025-02-05 18:55:00,96591.1,96600.0,96526.5,96546.0,0.04241808
2025-02-05 18:56:00,96588.0,96652.1,96588.0,96652.1,0.06558396
2025-02-05 18:57:00,96652.1,96653.0,96652.1,96652.9,0.000619
2025-02-05 18:58:00,96653.0,96711.6,96653.0,96711.6,0.73911502
2025-02-05 18:59:00,96719.4,96728.8,96705.0,96705.0,0.13058965
2025-02-05 19:00:00,96706.3,96710.9,96680.4,96680.4,0.00069248
2025-02-05 19:01:00,96576.7,96576.7,96576.7,96576.7,0.00101019
2025-02-05 19:02:00,96526.8,96526.8,96511.2,96511.2,0.0013472
2025-02-05 19:03:00,96524.2,96549.9,96524.2,96549.9,0.06476996
2025-02-05 19:04:00,96581.5,96613.9,96542.3,96545.4,0.06187143
2025-02-05 19:05:00,96542.6,96646.8,96542.6,96646.8,0.05169578
2025-02-05 19:06:00,96682.5,96740.7,96673.6,96673.6,0.02093561
2025-02-05 19:07:00,96735.4,96735.4,96731.6,96731.6,0.00423266
2025-02-05 19:08:00,96760.9,96767.8,96712.9,96767.8,0.01416505
2025-02-05 19:09:00,96798.2,96865.8,96798.2,96849.3,0.00503504
2025-02-05 19:10:00,96848.3,96902.0,96848.3,96902.0,0.01930548
2025-02-05 19:11:00,96919.8,96943.3,96919.8,96920.8,0.0032008
2025-02-05 19:12:00,96874.2,96874.2,96874.2,96874.2,0.0030968
2025-02-05 19:13:00,96918.9,96918.9,96902.6,96906.5,0.03219372
2025-02-05 19:14:00,96887.1,96887.1,96765.5,96817.8,0.00048047
2025-02-05 19:15:00,96831.5,96864.7,96826.0,96864.7,0.00107676
2025-02-05 19:16:00,96882.6,96907.1,96882.6,96894.8,0.02929298
2025-02-05 19:17:00,96894.8,96894.8,96894.8,96894.8,0.0
2025-02-05 19:18:00,96825.3,96828.9,96825.3,96828.9,0.0057721
2025-02-05 19:19:00,96828.9,96828.9,96828.9,96828.9,5e-05
2025-02-05 19:20:00,96828.9,96829.0,96828.9,96829.0,1.0012227
2025-02-05 19:21:00,96976.3,96990.9,96976.3,96990.9,0.00044436
2025-02-05 19:22:00,96991.0,97117.0,96991.0,97107.3,0.02734426
2025-02-05 19:23:00,97107.3,97107.3,97107.3,97107.3,0.0
2025-02-05 19:24:00,97104.2,97104.2,97104.2,97104.2,5e-05
2025-02-05 19:25:00,96989.1,96989.2,96989.1,96989.1,0.00070399
2025-02-05 19:26:00,97033.6,97042.8,96992.6,97006.2,0.10633718
